Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Pre 1940 or Unknown ,1940-1949,1950-1959 ,1960-1969,1970-1979,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,Total By Decade Miles,Trans pre 1940 Offshore Miles,Trans pre 1940 Onshore Miles,Trans Unknown by Dec Offshore Miles,Trans Unknown by Dec Onshore Miles,State Abbreviation
2015,2022-01-11,N/A,32311,"WATERLOO GAS TRANSPORT, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32312,"REPSOL OIL & GAS USA, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32314,"WTG-HUGOTON, LP",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32315,"GREATER MINNESOTA TRANSMISSION, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32317,ACME BRICK,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32323,GULF STATES TRANSMISSION CORPORATION,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32325,"TORO ENERGY OF MISSISSIPPI, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32328,DAIRY FARMERS OF AMERICA,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32329,"SIEMENS INDUSTRY, INC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32333,"QUAIL RUN ENERGY PARTNERS, LP",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32338,"PAL ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32341,"SOUTHEAST SUPPLY HEADER, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32342,MID MISSOURI ENERGY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32343,"SHOW ME ETHANOL, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32345,CAMERON INTERSTATE PIPELINE,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32349,"COLORADO BEND 1 POWER, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32350,ABSOLUTE ENERGY L.L.C.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32352,"MAGNOLIA GAS GATHERING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32353,HOLCIM (US) INC.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32354,"DFW MIDSTREAM SERVICES, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32357,SIOUX FALLS REGIONAL SANITARY LANDFILL,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32358,NOURYON PULP AND PERFORMANCE CHEMICALS LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32359,LINCOLN ELECTRIC SYSTEM,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32363,MID-CONTINENT MARKET CENTER,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32365,GULFPORT ENERGY CORPORATION,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32373,"PLYMOUTH ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32374,"MONROE GAS STORAGE COMPANY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32378,ALLIANCE ENERGY TRANSMISSION LLC.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32379,"COBRA PIPELINE COMPANY, LTD.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32380,"STECKMAN RIDGE, LP (SPECTRA ENERGY PARTNERS, LP)",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32381,GREEN PLAINS FAIRMONT LLC-NW GAS CONTRACTED,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32383,"HORIZON PRODUCTION AND OPERATING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32384,DALTON-WHITFIELD REGIONAL SOLID WASTE MANAGMENT AUTHORITY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32388,"LINN OPERATING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32389,"CENTAURI TECHNOLOGIES, LP",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32391,NRG TEXAS POWER LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32393,"FREEBIRD GAS STORAGE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32394,"CALEDONIA ENERGY PARTNERS, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32395,J.R. SIMPLOT COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32396,"BOBCAT GAS STORAGE (SPECTRA ENERGY PARTNERS, LP)",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32401,FARADAY PIPELINE COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32402,LOUIS DREYFUS COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32403,TIMBERLINE ENERGY LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32404,"CEI PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32405,"WYCKOFF GAS STORAGE COMPANY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32408,"GENESIS NATURAL GAS PIPELINE, L.P.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, L.L.C.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32414,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32416,"ARCADIA GAS STORAGE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32419,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32422,"NEPTUNE LNG, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32423,MINNESOTA POWER,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32426,"UNIVERSITY PARK ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32427,DEWBRE PETROLEUM CORP,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32429,US AMINES,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32430,"TRADITION RESOURCES OPERATING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32431,CITY OF CALHOUN,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32433,AMERESCO MCCARTY ENERGY LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32434,AMERESCO EVANSVILLE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32435,AMERESCO JEFFERSON CITY LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32436,MIDCONTINENT EXPRESS PIPELINE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32437,KINDER MORGAN LOUISIANA PIPELINE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32444,SOUTHCROSS GATHERING LTD.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32446,MINNESOTA INTRASTATE PIPELINE COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32448,TRES PALACIOS GAS STORAGE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32451,SABINE OIL & GAS LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32452,LEAF RIVER ENERGY CENTER LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32453,BPX (EAGLE FORD) GATHERING LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32456,"SUFFOLK TRANSMISSION PARTNERS, LP",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32457,JDP RENEWABLES,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32458,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32459,"HOOKS GAS PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32460,"1486 GAS PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32461,FAYETTEVILLE GATHERING COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32463,"ATMOS ENERGY CORPORATION - ATMOS GATHERING COMPANY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32464,LSP UNIVERSITY PARK LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32466,HOMELAND ENERGY SOLUTIONS LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32467,"ETC TIGER PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32469,"FAYETTEVILLE EXPRESS PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32477,"HAWK GATHERING CO, LTD",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32478,TARGA PIPELINE MID-CONTINENT WEST OK LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32482,MARSHFIELD UTILITIES,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32484,"TESUQUE PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32485,PECOS PIPELINE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32487,TRANSCANADA NORTHERN BORDER INC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32489,"ANCHOR POINT ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32491,EASTOK PIPELINE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32492,"GENESIS CRUDE OIL, L.P.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32494,PADUCAH POWER SYSTEM,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32499,"PGPIPELINE, LLC.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32504,"MISSISSIPPI HUB, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32505,CPR PIPELINE,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32506,"NFG MIDSTREAM COVINGTON, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32508,"SOUTHEASTERN KANSAS PIPELINE & TRANSMISSION CO, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32509,"SOMERSET GAS GATHERING OF PENNSYLVANIA, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32511,"BATON ROUGE RENEWABLE ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32512,"GOLDEN TRIANGLE STORAGE, INC.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32513,AMEREN ILLINOIS COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32514,"LT GATHERING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32515,CARGILL SALT,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32521,"ARAPAHO COMMUNICATIONS, LP",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32524,"LASALLE PIPELINE, LP",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32525,VINLAND ENERGY OPERATIONS,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32526,COWTOWN PIPELINE PARTNERS L.P.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32527,"R. LACY SERVICES, LTD",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32528,"LGS RENEWABLES I, LC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32529,KINDERHAWK FIELD SERVICES LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32531,CAMBRIAN ENERGY/ SOUTHTEX FT. SMITH TREATERS,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32532,"ENERGY XXI PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32533,DESOTO GATHERING COMPANY LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32534,"PULSE ENERGY SYSTEMS, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32536,"ENERVEST OPERATING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32538,"ADVANCED REFINING CONCEPTS, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32539,LA CROSSE COUNTY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32544,BLACK BELT ENERGY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32549,GILL RANCH STORAGE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32557,"PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32560,LAMB WESTON/BSW,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32561,ECOELECTRICA L.P.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32562,SOUTHWEST GAS TRANSMISSION COMPANY A LIMITED PARTNERSHIP,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32564,BLACK HILLS SERVICE COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32567,CITY OF LITTLE ROCK,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32569,EMPIRE GENERATING COMPANY LLC.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32570,LOCKHART POWER COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32571,"NORTH PLATTE LIVESTOCK FEEDERS, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32576,SABINE INDIAN CREEK PIPELINES,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32577,"EIF KC LANDFILL GAS, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32578,"ORIGIN MINING COMPANY, LLC.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32581,MILWAUKEE METROPOLITAN SEWERAGE DISTRICT,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32583,"BIG SANDY PIPELINE, LLC (SPECTRA ENERGY PARTNERS, LP)",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32586,EAST TEXAS RENEWABLES,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32587,GATEWAY RED OAK LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32588,TECHNISAND INC.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32590,"EASTMAN GAS COMPANY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32591,"VAMOS OIL AND GAS, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32592,"TREK RESOURCES, INC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32593,"ALTA MESA SERVICES, LP",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32595,"HIGH POINT GAS GATHERING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32596,KAISER-FRONTIER MIDSTREAM LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32602,"SOCAL HOLDINGS, LLC / LA BASIN",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32603,"CENTRAL VALLEY GAS STORAGE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32604,WHITE MOUNTAIN PAPER,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32605,ALAMO PIPELINE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32606,"BOARDWALK FIELD SERVICES, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32608,TIGER DEVELOPMENT LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32609,"CHEROKEE BASIN PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32614,"WILLIAMS OLEFINS FEEDSTOCK PIPELINES, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32616,"WOODLAND PULP, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32618,"ARKALON ETHANOL, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32620,"KILLAM OIL CO., LTD",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32623,"SEACOAST GAS TRANSMISSION, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32624,MAGNUM HUNTER PRODUCTION INC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32626,"BBT ALABAMA, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32627,SHORELINE OFFSHORE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32634,"ENLINK PERMIAN, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32636,"TALL OAK MID-CON, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32637,CLEAN HARBORS LONE MOUNTAIN FACILITY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32638,MACPHERSON OIL COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32639,"CRAWFORD COUNTY GAS GATHERING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32641,AUX SABLE MIDSTREAM,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32642,NAFTEX OPERATING COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32644,"CUMBERLAND PIPELINE COMPANY, L.L.C.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32645,"HILCORP ALASKA, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32646,"CHESAPEAKE OPERATING, L.L.C.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32649,BHP BILLITON PETROLEUM (ARKANSAS) INC.,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32651,SLEEPY HOLLOW OIL AND GAS,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32653,SOUTHEAST GAS TRANSMISSION,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32654,COLONIAL RESOURCES,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32655,"EAST CHEYENNE GAS STORAGE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32657,"CARDINAL OPERATING COMPANY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32659,"ENREMA, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32661,"RYCKMAN CREEK RESOURCES, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32663,"PILLAR ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32664,HOCKING GAS CO. LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32665,ABBOTT NUTRITION SUPPLY CHAIN,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32667,"EUREKA MIDSTREAM, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32669,NORTHEAST NATURAL ENERGY LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32670,"SUPERIOR APPALACHIAN PIPELINE, L.L.C.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32671,"RW GATHERING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32672,"NFG MIDSTREAM TROUT RUN, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32674,"KEYROCK ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32675,"SAMSON EXPLORATION, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32676,CITATION PIPELINE LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32681,"RENEWCO-MEADOW BRANCH, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,32685,CALGAS LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38883,HUNT SOUTHLAND REFINING COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38884,"ATLAS PIPELINE TENNESSEE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38886,JOHNSTOWN REGIONAL ENERGY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38888,VANTAGE FORT WORTH ENERGY LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38889,OXY USA INC - SOUTH TEXAS,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38897,MARABOU SUPERIOR PIPELINE,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38898,"MOUNTAIN GATHERING, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38901,"PERRYVILLE GAS STORAGE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38902,"HIGH POINT GAS TRANSMISSION, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38904,CALERA GATHERING LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38905,SENECA RESOURCES EAST DIVISION,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38906,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP. D/B/A LIBERTY UTILITIES,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38907,SOUTHERN ILLINOIS POWER COOPERATIVE,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38908,"PRAIRIELAND PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38909,"COMPRESSED ENERGY SYSTEMS, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38910,CNX RESOURCES CORPORATION,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38912,"MAGELLAN E&P HOLDINGS, INC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38914,ANDROSCOGGIN VALLEY REGIONAL REFUSE DISPOSAL DISTRICT,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38917,KING-MURRAY OPERATING COMPANY LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38919,LEGACY RESERVES OPERATING LP,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38920,"CHERRY ISLAND RENEWABLE ENERGY, LLC (CIRE)",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38923,PROSPECTOR PIPELINE COMPANY,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38924,NGL CRUDE TERMINALS,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38925,"NUCOR STEEL KINGMAN, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38926,BLACK BEAR MIDSTREAM LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38927,UGI ENERGY SERVICES,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38929,"LYNX OPERATING CO., INC.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38932,"BLUESTONE PIPELINE COMPANY OF PA, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38934,INDUSTRIAL DEVELOPMENT AUTHORITY OF CARROLL COUNTY VIRGINIA,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38941,EMKEY GATHERING LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38943,"EAGLE FORD MIDSTREAM, LP",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38944,EMKEY TRANSPORTATION INC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38947,KINDER MORGAN ALTAMONT LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38949,"NAVARRO MIDSTREAM SERVICES, LLC.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38950,"CADEVILLE GAS STORAGE, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38951,"PENNSYLVANIA GENERAL ENERGY COMPANY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38952,TPL ARKOMA HOLDINGS LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38954,ALLEGHENY LAND AND EXPLORATION,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38955,SENECA LANDFILL,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38958,"PPG, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38959,CITY OF MIDLAND UTILITIES DIVISION,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38963,CHEVRON U.S.A. INC - APPALACHIAN/MICHIGAN BUSINESS UNIT,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38965,"CITY OF ALBUQUERQUE, SOLID WASTE MANAGEMENT DEPT.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38967,LIBERTY ENERGY (GEORGIA) CORP D/B/A LIBERTY UTILITIES GEORGIA,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38968,OASIS PETROLEUM NORTH AMERICA,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38972,ORANGE COUNTY SANITATION DISTRICT,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38973,"CONNECT TERMINALS, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38987,KINETICA ENERGY EXPRESS LLC,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38989,EMERALD GATHERING AND TRANSMISSION,,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38990,"COLUMBUS ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38993,"HG ENERGY, LLC",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,38999,"HEMCO GAS GATHERING, L.L.C.",,,,,,,,,,,,,,,,N/A
2015,2022-01-11,N/A,39002,"ARP BARNETT PIPELINE, LLC",,,,,,,,,,,,,,,,N/A
